sent_id	layer	sentence_good	sentence_bad	sent1_logprob	sent2_logprob	sent1_avg_logprob	sent2_avg_logprob	sent1_logprob_greater	sent1_avg_logprob_greater	field	linguistics_term	instruction
194	6	Diana won't conceal that museums that fire Florence know Janice.	Diana won't conceal who museums that fire Florence know Janice.	-164.0	-164.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
195	6	Most pedestrians weren't forgetting that these turtles that existed haven't bothered Robert.	Most pedestrians weren't forgetting who these turtles that existed haven't bothered Robert.	-175.0	-175.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
196	6	Many museums had discovered that some guest that is buying every lamp has praised Becky.	Many museums had discovered who some guest that is buying every lamp has praised Becky.	-188.0	-188.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
197	6	Robert revealed that all cats that will disappear shouldn't irritate Dana.	Robert revealed who all cats that will disappear shouldn't irritate Dana.	-164.0	-164.0	-11.6875	-11.75	False	True	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
198	6	All museums remember that most museums that cooperate were listening to Rebecca.	All museums remember who most museums that cooperate were listening to Rebecca.	-153.0	-153.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
199	6	Some guest is forgetting that a boy that wouldn't appear is arguing about Melanie.	Some guest is forgetting who a boy that wouldn't appear is arguing about Melanie.	-188.0	-188.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
200	6	That library could know that many alumni that didn't drive to some libraries cleaned some couch.	That library could know what many alumni that didn't drive to some libraries cleaned some couch.	-212.0	-212.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
201	6	Anna hasn't realized that most students that fall asleep would examine this book.	Anna hasn't realized what most students that fall asleep would examine this book.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
202	6	Stephanie isn't learning that the teenager that can't win cared for Nancy.	Stephanie isn't learning who the teenager that can't win cared for Nancy.	-199.0	-199.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
203	6	Elaine wasn't investigating that a lot of teenagers that cry passed this cafe.	Elaine wasn't investigating what a lot of teenagers that cry passed this cafe.	-188.0	-187.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
204	6	Those students realize that those people that had bought all mouths examine these plays.	Those students realize what those people that had bought all mouths examine these plays.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
205	6	That actress finds out that some person that could scare Russell knows Tara.	That actress finds out who some person that could scare Russell knows Tara.	-164.0	-165.0	-11.75	-11.75	True	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
206	6	Todd would reveal that these drivers that descended a ladder won't love Samuel.	Todd would reveal who these drivers that descended a ladder won't love Samuel.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
207	6	Lissa can remember that the guys that have laughed will dislike John.	Lissa can remember who the guys that have laughed will dislike John.	-164.0	-164.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
208	6	Margaret is revealing that these customers that disgust Deborah help Melanie.	Margaret is revealing who these customers that disgust Deborah help Melanie.	-153.0	-153.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
209	6	Cheryl knew that the hospital that hadn't existed isn't hiring many boys.	Cheryl knew who the hospital that hadn't existed isn't hiring many boys.	-188.0	-188.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
210	6	All patients discover that a horse that bothered the company hasn't climbed up all slopes.	All patients discover what a horse that bothered the company hasn't climbed up all slopes.	-200.0	-199.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
211	6	Mary discovered that many children that hurt Kayla couldn't wear most shawls.	Mary discovered what many children that hurt Kayla couldn't wear most shawls.	-198.0	-198.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
212	6	Paula is finding out that most cars that had turned aggravate Jane.	Paula is finding out who most cars that had turned aggravate Jane.	-175.0	-175.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
213	6	Heather should know that the child that didn't alarm Adam approaches Monica.	Heather should know who the child that didn't alarm Adam approaches Monica.	-176.0	-176.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
214	6	Margaret has forgotten that all dancers that had cleaned some college campuses can hire Barbara.	Margaret has forgotten who all dancers that had cleaned some college campuses can hire Barbara.	-200.0	-199.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
215	6	Derek had realized that that dancer that was finding Stacey climbs down every ladder.	Derek had realized what that dancer that was finding Stacey climbs down every ladder.	-199.0	-199.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
216	6	Most universities discover that some guys that didn't yell might listen to Helen.	Most universities discover who some guys that didn't yell might listen to Helen.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
217	6	A lot of children discovered that a lot of trucks that chipped disturb Carl.	A lot of children discovered who a lot of trucks that chipped disturb Carl.	-187.0	-187.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
218	6	Kevin hasn't realized that boys that aren't complaining about Stephen hadn't concealed John.	Kevin hasn't realized who boys that aren't complaining about Stephen hadn't concealed John.	-199.0	-199.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
219	6	Sara hadn't known that these children that scream could think about most mushrooms.	Sara hadn't known what these children that scream could think about most mushrooms.	-188.0	-187.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
220	6	Amanda hadn't revealed that all companies that interacted will confuse Andrew.	Amanda hadn't revealed who all companies that interacted will confuse Andrew.	-175.0	-175.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
221	6	These senators hadn't learned that some boy that benefits had watched Carrie.	These senators hadn't learned who some boy that benefits had watched Carrie.	-165.0	-165.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
222	6	This university found out that this couch that fell isn't aggravating Ellen.	This university found out who this couch that fell isn't aggravating Ellen.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
223	6	All people conceal that a teenager that yawned cleans some cats.	All people conceal what a teenager that yawned cleans some cats.	-164.0	-164.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
224	6	Alicia was forgetting that the senator that complains doesn't respect Florence.	Alicia was forgetting who the senator that complains doesn't respect Florence.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
225	6	The Impressionists remember that these jackets that weren't disappearing hurt Benjamin.	The Impressionists remember who these jackets that weren't disappearing hurt Benjamin.	-176.0	-176.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
226	6	The Clintons weren't figuring out that most senators that heal Tanya passed many rivers.	The Clintons weren't figuring out what most senators that heal Tanya passed many rivers.	-198.0	-198.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
227	6	Every university is figuring out that guys that waste away had biked to the mountains.	Every university is figuring out what guys that waste away had biked to the mountains.	-199.0	-199.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
228	6	All governments realized that this child that boasted flees from this actor.	All governments realized who this child that boasted flees from this actor.	-165.0	-164.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
229	6	Regina was realizing that this actress that wasn't murmuring had known Jason.	Regina was realizing who this actress that wasn't murmuring had known Jason.	-187.0	-187.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
230	6	Every cashier learns that these casseroles that scare some people weren't looking like the photograph.	Every cashier learns what these casseroles that scare some people weren't looking like the photograph.	-222.0	-223.0	-11.6875	-11.6875	True	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
231	6	That pedestrian hadn't realized that the plate that disappeared did embarrass the patient.	That pedestrian hadn't realized who the plate that disappeared did embarrass the patient.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
232	6	Most schools find out that a woman that isn't aggravating Melinda had hidden many shirts.	Most schools find out what a woman that isn't aggravating Melinda had hidden many shirts.	-223.0	-223.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
233	6	Some schools know that that adult that was lying leaves all grocery stores.	Some schools know what that adult that was lying leaves all grocery stores.	-164.0	-164.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
234	6	Joseph realized that that book that disturbed Sabrina disturbed a teenager.	Joseph realized who that book that disturbed Sabrina disturbed a teenager.	-152.0	-152.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
235	6	Wayne remembers that that teacher that ascended many steps visits these art galleries.	Wayne remembers what that teacher that ascended many steps visits these art galleries.	-188.0	-187.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
236	6	The committee realizes that some child that wasn't cleaning a chair could bike to a mountain.	The committee realizes what some child that wasn't cleaning a chair could bike to a mountain.	-211.0	-211.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
237	6	Margaret had figured out that every pedestrian that did go fishing isn't observing Janice.	Margaret had figured out who every pedestrian that did go fishing isn't observing Janice.	-211.0	-211.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
238	6	Leslie learned that this alumnus that slumps over visited Mary.	Leslie learned who this alumnus that slumps over visited Mary.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
239	6	Winston Churchill investigates that that legislature that hadn't worried hadn't referenced an adult.	Winston Churchill investigates who that legislature that hadn't worried hadn't referenced an adult.	-199.0	-199.0	-11.6875	-11.75	False	True	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
240	6	Stacey wouldn't realize that most teachers that grinned investigate Galileo.	Stacey wouldn't realize who most teachers that grinned investigate Galileo.	-165.0	-165.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
241	6	Jill is revealing that those pedestrians that had run around those hospitals weren't revealing Noah.	Jill is revealing who those pedestrians that had run around those hospitals weren't revealing Noah.	-211.0	-211.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
242	6	Vincent conceals that some sheep that can scare an organization is descending a lot of hills.	Vincent conceals what some sheep that can scare an organization is descending a lot of hills.	-223.0	-223.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
243	6	Lawrence concealed that teenagers that paint hadn't fled from Charles.	Lawrence concealed who teenagers that paint hadn't fled from Charles.	-152.0	-152.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
244	6	Christopher figures out that every picture that appears might look like Bradley.	Christopher figures out who every picture that appears might look like Bradley.	-152.0	-152.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
245	6	Andrea discovered that most men that hadn't worked hard are escaping from Renee.	Andrea discovered who most men that hadn't worked hard are escaping from Renee.	-198.0	-198.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
246	6	Jennifer is finding out that a lot of theses that weren't confusing Marla hurt a senator.	Jennifer is finding out who a lot of theses that weren't confusing Marla hurt a senator.	-234.0	-234.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
247	6	Frank finds out that every teenager that learned cures Jerry.	Frank finds out who every teenager that learned cures Jerry.	-140.0	-141.0	-11.6875	-11.75	True	True	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
248	6	All customers know that the woman that has descended that slope can skate around many banks.	All customers know what the woman that has descended that slope can skate around many banks.	-200.0	-200.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
249	6	Carmen might realize that this teenager that cried examined a newspaper article.	Carmen might realize what this teenager that cried examined a newspaper article.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
250	6	Barbara hasn't remembered that all organizations that forget the patient concealed many waitresses.	Barbara hasn't remembered who all organizations that forget the patient concealed many waitresses.	-199.0	-199.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
251	6	Naomi forgot that the children that were cooking hired a child.	Naomi forgot who the children that were cooking hired a child.	-153.0	-153.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
252	6	Curtis found out that some alumnus that hadn't disgusted the patients breaks that bike.	Curtis found out what some alumnus that hadn't disgusted the patients breaks that bike.	-234.0	-234.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
253	6	Frank revealed that some thesis that had disappeared insulted Anne.	Frank revealed who some thesis that had disappeared insulted Anne.	-141.0	-141.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
254	6	Erin hadn't found out that movies that win were disagreeing with this book.	Erin hadn't found out what movies that win were disagreeing with this book.	-199.0	-199.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
255	6	Most legislatures remember that that dancer that isn't revealing Alexander hadn't driven to a bank.	Most legislatures remember what that dancer that isn't revealing Alexander hadn't driven to a bank.	-223.0	-223.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
256	6	A lot of guests reveal that that alumnus that boycotts all organizations observes John.	A lot of guests reveal who that alumnus that boycotts all organizations observes John.	-211.0	-211.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
257	6	Kayla forgot that most rabbits that are escaping did annoy this patient.	Kayla forgot who most rabbits that are escaping did annoy this patient.	-165.0	-164.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
258	6	Chad had found out that all actresses that hadn't testified aren't fleeing from Larry.	Chad had found out who all actresses that hadn't testified aren't fleeing from Larry.	-211.0	-211.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
259	6	Melinda was revealing that that cashier that wasn't going to Spain buys the coats.	Melinda was revealing what that cashier that wasn't going to Spain buys the coats.	-199.0	-199.0	-11.6875	-11.75	False	True	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
260	6	Ann forgot that some girls that had benefited fire Pamela.	Ann forgot who some girls that had benefited fire Pamela.	-129.0	-129.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
261	6	Beth learned that this woman that wasn't shrugging wasn't skated around most restaurants.	Beth learned what this woman that wasn't shrugging wasn't skated around most restaurants.	-211.0	-211.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
262	6	Spain isn't realizing that a lot of women that haven't brought every report have worn many socks.	Spain isn't realizing what a lot of women that haven't brought every report have worn many socks.	-234.0	-234.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
263	6	Guests discover that a government that knew Bruce was referencing Jerry.	Guests discover who a government that knew Bruce was referencing Jerry.	-152.0	-152.0	-11.6875	-11.75	False	True	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
264	6	These women find out that a teacher that hasn't fallen should drop by all banks.	These women find out what a teacher that hasn't fallen should drop by all banks.	-200.0	-200.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
265	6	Scott doesn't reveal that the guys that haven't written haven't cured Daniel.	Scott doesn't reveal who the guys that haven't written haven't cured Daniel.	-187.0	-187.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
266	6	Some ladies weren't realizing that every man that does exercise hasn't driven to every mountain.	Some ladies weren't realizing what every man that does exercise hasn't driven to every mountain.	-211.0	-211.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
267	6	Some pedestrian learns that every pie that hadn't distracted Tina scares Tiffany.	Some pedestrian learns who every pie that hadn't distracted Tina scares Tiffany.	-164.0	-164.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
268	6	Those schools realize that some girl that respects these ladies examines commentaries.	Those schools realize what some girl that respects these ladies examines commentaries.	-165.0	-164.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
269	6	Rachelle has forgotten that the broccoli that did disgust these actresses embarrasses Adam.	Rachelle has forgotten who the broccoli that did disgust these actresses embarrasses Adam.	-200.0	-199.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
270	6	The libraries weren't investigating that all men that had scared a lot of customers should boycott these glaciers.	The libraries weren't investigating what all men that had scared a lot of customers should boycott these glaciers.	-234.0	-234.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
271	6	Lissa hasn't forgotten that all dancers that embarrasses Renee didn't break this dish.	Lissa hasn't forgotten what all dancers that embarrasses Renee didn't break this dish.	-222.0	-222.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
272	6	The hospitals forget that a student that can talk hires Victoria.	The hospitals forget who a student that can talk hires Victoria.	-142.0	-141.0	-11.8125	-11.8125	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
273	6	Tiffany discovered that the man that hasn't questioned a lot of guys had upset Jessica.	Tiffany discovered who the man that hasn't questioned a lot of guys had upset Jessica.	-210.0	-210.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
274	6	Adam was forgetting that every doctor that describes Rachel was descending many mountains.	Adam was forgetting what every doctor that describes Rachel was descending many mountains.	-164.0	-164.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
275	6	A bank knows that those malls that looked like some paintings irritated Melinda.	A bank knows who those malls that looked like some paintings irritated Melinda.	-176.0	-176.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
276	6	All associations forget that the movies that worry Katherine are annoying Carmen.	All associations forget who the movies that worry Katherine are annoying Carmen.	-154.0	-153.0	-11.8125	-11.8125	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
277	6	Danielle isn't figuring out that every teenager that replies goes to cafes.	Danielle isn't figuring out what every teenager that replies goes to cafes.	-176.0	-176.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
278	6	Amelia hadn't revealed that most offspring that will work hard attack Sarah.	Amelia hadn't revealed who most offspring that will work hard attack Sarah.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
279	6	Some actors aren't discovering that the actress that had sighed has toured hospitals.	Some actors aren't discovering what the actress that had sighed has toured hospitals.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
280	6	Winston Churchill had discovered that these parentheses that aren't disgusting Jerry aren't boring Teresa.	Winston Churchill had discovered who these parentheses that aren't disgusting Jerry aren't boring Teresa.	-211.0	-211.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
281	6	Cheryl found out that all drawings that resemble some print won't look like that print.	Cheryl found out what all drawings that resemble some print won't look like that print.	-211.0	-211.0	-11.6875	-11.75	False	True	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
282	6	Tracy knew that every waitress that thought about the mountains couldn't observe William.	Tracy knew who every waitress that thought about the mountains couldn't observe William.	-187.0	-187.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
283	6	Carol wouldn't figure out that some adults that will distract Brett cleaned a rug.	Carol wouldn't figure out what some adults that will distract Brett cleaned a rug.	-188.0	-188.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
284	6	Carmen remembers that the girls that resemble this painting had cleaned this gate.	Carmen remembers what the girls that resemble this painting had cleaned this gate.	-188.0	-188.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
285	6	Those actresses find out that a lot of schools that hadn't loved Elizabeth argue about Paula.	Those actresses find out who a lot of schools that hadn't loved Elizabeth argue about Paula.	-211.0	-211.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
286	6	Cheryl finds out that the children that vanish hugged Carol.	Cheryl finds out who the children that vanish hugged Carol.	-141.0	-141.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
287	6	Melanie had figured out that some customer that hadn't hidden away references these teachers.	Melanie had figured out who some customer that hadn't hidden away references these teachers.	-199.0	-199.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
288	6	Matt knew that most children that are escaping from Monet aren't looking like a lot of drawings.	Matt knew what most children that are escaping from Monet aren't looking like a lot of drawings.	-234.0	-234.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
289	6	Robert figures out that a child that fell asleep talks to Jason.	Robert figures out who a child that fell asleep talks to Jason.	-153.0	-153.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
290	6	All guests had learned that actresses that don't communicate helped Amanda.	All guests had learned who actresses that don't communicate helped Amanda.	-152.0	-152.0	-11.6875	-11.75	False	True	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
291	6	David isn't finding out that that plate that disappears bothered the Borgias.	David isn't finding out who that plate that disappears bothered the Borgias.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
292	6	Jason reveals that deer that appeared have embarrassed Vanessa.	Jason reveals who deer that appeared have embarrassed Vanessa.	-117.5	-117.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
293	6	A company isn't investigating that the guy that might donate has concealed Thomas.	A company isn't investigating who the guy that might donate has concealed Thomas.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
294	6	The legislatures had investigated that those bases that haven't aggravated Sharon hadn't upset these women.	The legislatures had investigated who those bases that haven't aggravated Sharon hadn't upset these women.	-223.0	-223.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
295	6	Jessica had found out that a woman that hasn't disappeared watches Stephen.	Jessica had found out who a woman that hasn't disappeared watches Stephen.	-164.0	-164.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
296	6	Veronica found out that most men that biked to the mountain kiss Becca.	Veronica found out who most men that biked to the mountain kiss Becca.	-199.0	-199.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
297	6	Suzanne did investigate that this offspring that could examine many commentaries examines many reports.	Suzanne did investigate what this offspring that could examine many commentaries examines many reports.	-211.0	-211.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
298	6	Heidi discovers that all teachers that weren't lying would return to Naomi.	Heidi discovers who all teachers that weren't lying would return to Naomi.	-176.0	-176.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
299	6	Most associations might reveal that waitresses that married hadn't hated most actors.	Most associations might reveal who waitresses that married hadn't hated most actors.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
300	6	Angela had remembered that most people that can't respect Elizabeth are finding Regina.	Angela had remembered who most people that can't respect Elizabeth are finding Regina.	-188.0	-187.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
301	6	Those doctors forget that a lot of children that hadn't cured Bradley hadn't skated around the Great Lakes.	Those doctors forget what a lot of children that hadn't cured Bradley hadn't skated around the Great Lakes.	-258.0	-258.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
302	6	These banks discovered that the cashier that is washing conceals Monica.	These banks discovered who the cashier that is washing conceals Monica.	-153.0	-153.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
303	6	These actors find out that many ladies that forfeit aren't descending some slopes.	These actors find out what many ladies that forfeit aren't descending some slopes.	-188.0	-188.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
304	6	Danielle investigated that all girls that observe Michelle had forgotten the reports.	Danielle investigated what all girls that observe Michelle had forgotten the reports.	-164.0	-164.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
305	6	Carl has forgotten that every alumnus that works with Carol had returned to Debra.	Carl has forgotten who every alumnus that works with Carol had returned to Debra.	-211.0	-211.0	-11.6875	-11.75	False	True	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
306	6	Most people learn that every convertible that did shock these teenagers was upsetting Carlos.	Most people learn who every convertible that did shock these teenagers was upsetting Carlos.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
307	6	Some girl was realizing that that man that skates around those cafes was ascending most ladders.	Some girl was realizing what that man that skates around those cafes was ascending most ladders.	-223.0	-224.0	-11.75	-11.75	True	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
308	6	Suzanne realizes that every adult that is falling asleep hasn't investigated Ronald.	Suzanne realizes who every adult that is falling asleep hasn't investigated Ronald.	-187.0	-187.0	-11.6875	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
309	6	Marla has forgotten that that child that is boring Deborah is stunning the men.	Marla has forgotten who that child that is boring Deborah is stunning the men.	-188.0	-188.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
310	6	Lisa hadn't realized that glaciers that exist weren't scaring the students.	Lisa hadn't realized who glaciers that exist weren't scaring the students.	-176.0	-176.0	-11.75	-11.6875	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
311	6	Judy did discover that this picture that wasn't bothering Noah looked like most hills.	Judy did discover what this picture that wasn't bothering Noah looked like most hills.	-199.0	-200.0	-11.75	-11.75	True	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
312	6	Alexander knows that every boy that hadn't departed had hired Sarah.	Alexander knows who every boy that hadn't departed had hired Sarah.	-153.0	-153.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
313	6	Diana won't conceal that some student that sighed boycotted some school.	Diana won't conceal what some student that sighed boycotted some school.	-176.0	-176.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
314	6	Some government will remember that a guest that wouldn't move attacks Brenda.	Some government will remember who a guest that wouldn't move attacks Brenda.	-164.0	-164.0	-11.75	-11.75	False	False	syntax	filler_gap_dependency	Write a natural, coherent English sentence.
